#	TYPE	label	has participant	realizes role	occupies temporal region	concretizes	Standard
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/BFO_0000057 SPLIT=|	I http://purl.obolibrary.org/obo/BFO_0000055 SPLIT=,	I http://purl.obolibrary.org/obo/BFO_0000199	I http://purl.obolibrary.org/obo/BFO_0000059	I https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000207 SPLIT=,
https://purls.helmholtz-metadaten.de/msekg/1746357965120204	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 204	Publisher 204	PublisherRole 204	DocumentPublishingDate 204		
https://purls.helmholtz-metadaten.de/msekg/1746357965120205	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 205	Publisher 205	PublisherRole 205	DocumentPublishingDate 205		
https://purls.helmholtz-metadaten.de/msekg/1746357965120206	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 206	Publisher 206	PublisherRole 206	DocumentPublishingDate 206		
https://purls.helmholtz-metadaten.de/msekg/1746357965120207	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 207	Publisher 207	PublisherRole 207	DocumentPublishingDate 207		
https://purls.helmholtz-metadaten.de/msekg/1746357965120208	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 208	Publisher 208	PublisherRole 208	DocumentPublishingDate 208		
https://purls.helmholtz-metadaten.de/msekg/1746357965120209	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 209	Publisher 209	PublisherRole 209	DocumentPublishingDate 209		
https://purls.helmholtz-metadaten.de/msekg/1746357965120210	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 210	Publisher 210	PublisherRole 210	DocumentPublishingDate 210		
https://purls.helmholtz-metadaten.de/msekg/1746357965120211	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 211	Publisher 211	PublisherRole 211	DocumentPublishingDate 211		
https://purls.helmholtz-metadaten.de/msekg/1746357965120212	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 212	Publisher 212	PublisherRole 212	DocumentPublishingDate 212		
https://purls.helmholtz-metadaten.de/msekg/1746357965120213	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 213	Publisher 213	PublisherRole 213	DocumentPublishingDate 213		
https://purls.helmholtz-metadaten.de/msekg/1746357965120214	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 214	Publisher 214	PublisherRole 214	DocumentPublishingDate 214		
https://purls.helmholtz-metadaten.de/msekg/1746357965120215	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 215	Publisher 215	PublisherRole 215	DocumentPublishingDate 215		
https://purls.helmholtz-metadaten.de/msekg/1746357965120216	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 216	Publisher 216	PublisherRole 216	DocumentPublishingDate 216		
https://purls.helmholtz-metadaten.de/msekg/1746357965120217	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 217	Publisher 217	PublisherRole 217	DocumentPublishingDate 217		
https://purls.helmholtz-metadaten.de/msekg/1746357965120218	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 218	Publisher 218	PublisherRole 218	DocumentPublishingDate 218		
https://purls.helmholtz-metadaten.de/msekg/1746357965120219	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 219	Publisher 219	PublisherRole 219	DocumentPublishingDate 219		
https://purls.helmholtz-metadaten.de/msekg/1746357965120220	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 220	Publisher 220	PublisherRole 220	DocumentPublishingDate 220		
https://purls.helmholtz-metadaten.de/msekg/1746357965120221	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 221	Publisher 221	PublisherRole 221	DocumentPublishingDate 221		
https://purls.helmholtz-metadaten.de/msekg/1746357965120222	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 222	Publisher 222	PublisherRole 222	DocumentPublishingDate 222		
https://purls.helmholtz-metadaten.de/msekg/1746357965120223	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 223	Publisher 223	PublisherRole 223	DocumentPublishingDate 223		
https://purls.helmholtz-metadaten.de/msekg/1746357965120224	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 224	Publisher 224	PublisherRole 224	DocumentPublishingDate 224		
https://purls.helmholtz-metadaten.de/msekg/1746357965120225	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 225	Publisher 225	PublisherRole 225	DocumentPublishingDate 225		
https://purls.helmholtz-metadaten.de/msekg/1746357965120226	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 226	Publisher 226	PublisherRole 226	DocumentPublishingDate 226		
https://purls.helmholtz-metadaten.de/msekg/1746357965120227	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 227	Publisher 227	PublisherRole 227	DocumentPublishingDate 227		
https://purls.helmholtz-metadaten.de/msekg/1746357965120228	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 228	Publisher 228	PublisherRole 228	DocumentPublishingDate 228		
https://purls.helmholtz-metadaten.de/msekg/1746357965120229	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 229	Publisher 229	PublisherRole 229	DocumentPublishingDate 229		
https://purls.helmholtz-metadaten.de/msekg/1746357965120230	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 230	Publisher 230	PublisherRole 230	DocumentPublishingDate 230		
https://purls.helmholtz-metadaten.de/msekg/1746357965120231	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 231	Publisher 231	PublisherRole 231	DocumentPublishingDate 231		
https://purls.helmholtz-metadaten.de/msekg/1746357965120232	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 232	Publisher 232	PublisherRole 232	DocumentPublishingDate 232		
https://purls.helmholtz-metadaten.de/msekg/1746357965120233	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 233	Publisher 233	PublisherRole 233	DocumentPublishingDate 233		
https://purls.helmholtz-metadaten.de/msekg/1746357965120234	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 234	Publisher 234	PublisherRole 234	DocumentPublishingDate 234		
https://purls.helmholtz-metadaten.de/msekg/1746357965120235	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000014	publication publishing process 235	Publisher 235	PublisherRole 235	DocumentPublishingDate 235		
https://purls.helmholtz-metadaten.de/msekg/17454187003491	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	Service Process 1	https://purls.helmholtz-metadaten.de/msekg/17458299010501	Service Process Role 1			
https://purls.helmholtz-metadaten.de/msekg/17463803564081	http://purl.obolibrary.org/obo/BFO_0000015	TA process 1	TACoSpokesperson 1	TACoSpokespersonRole 1		TA-SD	
https://purls.helmholtz-metadaten.de/msekg/17463803564082	http://purl.obolibrary.org/obo/BFO_0000015	TA process 2	TACoSpokesperson 2	TACoSpokespersonRole 2		TA-MDI	
https://purls.helmholtz-metadaten.de/msekg/17463803564083	http://purl.obolibrary.org/obo/BFO_0000015	TA process 3	TACoSpokesperson 3	TACoSpokespersonRole 3		TA-OMS	
https://purls.helmholtz-metadaten.de/msekg/17463803564084	http://purl.obolibrary.org/obo/BFO_0000015	TA process 4	TACoSpokesperson 4	TACoSpokespersonRole 4		TA-CI	
https://purls.helmholtz-metadaten.de/msekg/17463803564085	http://purl.obolibrary.org/obo/BFO_0000015	TA process 5	TACoSpokesperson 5	TACoSpokespersonRole 5		TA-WSD	
https://purls.helmholtz-metadaten.de/msekg/17465359709961	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 1	IUCAgent 1	IUCRole 1			
https://purls.helmholtz-metadaten.de/msekg/17465359709962	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 2	IUCAgent 2	IUCRole 2			
https://purls.helmholtz-metadaten.de/msekg/17465359709963	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 3	IUCAgent 3	IUCRole 3			
https://purls.helmholtz-metadaten.de/msekg/17465359709964	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 4	IUCAgent 4	IUCRole 4			
https://purls.helmholtz-metadaten.de/msekg/17465359709965	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 5	IUCAgent 5	IUCRole 5			
https://purls.helmholtz-metadaten.de/msekg/17465359709966	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 6	IUCAgent 6	IUCRole 6			
https://purls.helmholtz-metadaten.de/msekg/17465359709967	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 7	IUCAgent 7	IUCRole 7			
https://purls.helmholtz-metadaten.de/msekg/17465359709968	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 8	IUCAgent 8	IUCRole 8			
https://purls.helmholtz-metadaten.de/msekg/17465359709969	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 9	IUCAgent 9	IUCRole 9			
https://purls.helmholtz-metadaten.de/msekg/174653597099610	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 10	IUCAgent 10	IUCRole 10			
https://purls.helmholtz-metadaten.de/msekg/174653597099611	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 11	IUCAgent 11	IUCRole 11			
https://purls.helmholtz-metadaten.de/msekg/174653597099612	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 12	IUCAgent 12	IUCRole 12			
https://purls.helmholtz-metadaten.de/msekg/174653597099613	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 13	IUCAgent 13	IUCRole 13			
https://purls.helmholtz-metadaten.de/msekg/174653597099614	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 14	IUCAgent 14	IUCRole 14			
https://purls.helmholtz-metadaten.de/msekg/174653597099615	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 15	IUCAgent 15	IUCRole 15			
https://purls.helmholtz-metadaten.de/msekg/174653597099616	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 16	IUCAgent 16	IUCRole 16			
https://purls.helmholtz-metadaten.de/msekg/174653597099617	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	IUCProcess 17	IUCAgent 17	IUCRole 17			
https://purls.helmholtz-metadaten.de/msekg/17467092718061	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 1	DEuropetsches Elektronen-Synchrotron DESY	InstrumentServiceProductRole 1,InstrumentServiceProviderRole 1			
https://purls.helmholtz-metadaten.de/msekg/17467092718062	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 2	Christian-Albrechts-Universität zu Kiel	InstrumentServiceProductRole 2,InstrumentServiceProviderRole 2			
https://purls.helmholtz-metadaten.de/msekg/17467092718063	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 3	Forschungszentrum Jülich	InstrumentServiceProductRole 3,InstrumentServiceProviderRole 3			
https://purls.helmholtz-metadaten.de/msekg/17467092718064	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 4	Karlsruhe Institute of Technology	InstrumentServiceProductRole 4,InstrumentServiceProviderRole 4			
https://purls.helmholtz-metadaten.de/msekg/17467092718065	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 5	Helmholtz-Zentrum Dresden-Rossendorf	InstrumentServiceProductRole 5,InstrumentServiceProviderRole 5			
https://purls.helmholtz-metadaten.de/msekg/17467092718066	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 6	GSI Helmholtzzentrum für Schwerionenforschung	InstrumentServiceProductRole 6,InstrumentServiceProviderRole 6			
https://purls.helmholtz-metadaten.de/msekg/17467092718067	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 7	Helmholtz-Zentrum Dresden-Rossendorf	InstrumentServiceProductRole 7,InstrumentServiceProviderRole 7			
https://purls.helmholtz-metadaten.de/msekg/17467092718068	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentServiceProcess 8	Heinz Maier-Leibnitz Zentrum (MLZ)	InstrumentServiceProductRole 8,InstrumentServiceProviderRole 8			
https://purls.helmholtz-metadaten.de/msekg/17467103201821	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 1	https://purls.helmholtz-metadaten.de/msekg/17453262143191				
https://purls.helmholtz-metadaten.de/msekg/17467103201822	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 2	https://purls.helmholtz-metadaten.de/msekg/17453262143192				
https://purls.helmholtz-metadaten.de/msekg/17467103201823	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 3	https://purls.helmholtz-metadaten.de/msekg/17453262143193				
https://purls.helmholtz-metadaten.de/msekg/17467103201824	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 4	https://purls.helmholtz-metadaten.de/msekg/17453262143194				
https://purls.helmholtz-metadaten.de/msekg/17467103201825	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 5	https://purls.helmholtz-metadaten.de/msekg/17453262143195				
https://purls.helmholtz-metadaten.de/msekg/17467103201826	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 6	https://purls.helmholtz-metadaten.de/msekg/17453262143196				
https://purls.helmholtz-metadaten.de/msekg/17467103201827	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 7	https://purls.helmholtz-metadaten.de/msekg/17453262143197				DIN EN ISO 7500-2,ASTM E4
https://purls.helmholtz-metadaten.de/msekg/17467103201828	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 8	https://purls.helmholtz-metadaten.de/msekg/17453262143198				ASTM E1012
https://purls.helmholtz-metadaten.de/msekg/17467103201829	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 9	https://purls.helmholtz-metadaten.de/msekg/17453262143199				ASTM E83
https://purls.helmholtz-metadaten.de/msekg/174671032018210	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 10	https://purls.helmholtz-metadaten.de/msekg/174532621431910				EuropeRAMET cg-8, ASTM E230
https://purls.helmholtz-metadaten.de/msekg/174671032018211	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000101	InstrumentProcess 11	https://purls.helmholtz-metadaten.de/msekg/174532621431911				DIN EN ISO 7500-2, ASTM E4 , ASTM E1012, ASTM E83, EuropeRAMET cg-8, ASTM E230
https://purls.helmholtz-metadaten.de/msekg/17467757423621	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 1	Max Planck Institute for Iron Research	PersonRole 1			
https://purls.helmholtz-metadaten.de/msekg/17467757423622	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 2	Institute of Applied Mechanics, Stuttgart Center for Simulation Science	PersonRole 2			
https://purls.helmholtz-metadaten.de/msekg/17467757423623	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 3	Institute of Applied Mechanics, Stuttgart Center for Simulation Science	PersonRole 3			
https://purls.helmholtz-metadaten.de/msekg/17467757423624	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 4	Federal Institute For Materials Research and Testing	PersonRole 4			
https://purls.helmholtz-metadaten.de/msekg/17467757423625	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 5	Federal Institute For Materials Research and Testing	PersonRole 5			
https://purls.helmholtz-metadaten.de/msekg/17467757423626	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 6	Institute of Materials Science	PersonRole 6			
https://purls.helmholtz-metadaten.de/msekg/17467757423627	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 7	Institute of Materials Science	PersonRole 7			
https://purls.helmholtz-metadaten.de/msekg/17467757423628	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 8		PersonRole 8			
https://purls.helmholtz-metadaten.de/msekg/17467757423629	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 9		PersonRole 9			
https://purls.helmholtz-metadaten.de/msekg/174677574236210	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 10	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	PersonRole 10			
https://purls.helmholtz-metadaten.de/msekg/174677574236211	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 11	Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)	PersonRole 11			
https://purls.helmholtz-metadaten.de/msekg/174677574236212	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 12	Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)	PersonRole 12			
https://purls.helmholtz-metadaten.de/msekg/174677574236213	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 13	Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)	PersonRole 13			
https://purls.helmholtz-metadaten.de/msekg/174677574236214	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 14	Interdisciplinary Centre for Advanced Materials Simulation	PersonRole 14			
https://purls.helmholtz-metadaten.de/msekg/174677574236215	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 15	Institute for physical metallurgy and materials physics	PersonRole 15			
https://purls.helmholtz-metadaten.de/msekg/174677574236216	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 16	Max Planck Institute for Iron Research	PersonRole 16			
https://purls.helmholtz-metadaten.de/msekg/174677574236217	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 17	Institute for Lightweight Design with Hybrid Systems	PersonRole 17			
https://purls.helmholtz-metadaten.de/msekg/174677574236218	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 18	Institute for Lightweight Design with Hybrid Systems	PersonRole 18			
https://purls.helmholtz-metadaten.de/msekg/174677574236219	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 19	Rechenzentrum der Christian-Albrechts-Universität	PersonRole 19			
https://purls.helmholtz-metadaten.de/msekg/174677574236220	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 20	Institute of Materials Science	PersonRole 20			
https://purls.helmholtz-metadaten.de/msekg/174677574236221	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 21	Institute of Applied Mechanics	PersonRole 21			
https://purls.helmholtz-metadaten.de/msekg/174677574236222	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 22	Institute of Biology II	PersonRole 22			
https://purls.helmholtz-metadaten.de/msekg/174677574236223	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 23	Department of Microsystems Engineering	PersonRole 23			
https://purls.helmholtz-metadaten.de/msekg/174677574236224	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 24		PersonRole 24			
https://purls.helmholtz-metadaten.de/msekg/174677574236225	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 25	Fraunhofer Institute for Mechanics of Materials	PersonRole 25			
https://purls.helmholtz-metadaten.de/msekg/174677574236226	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 26	Karlsruhe Institute of Technology| Institute of Engineering Mechanics	PersonRole 26			
https://purls.helmholtz-metadaten.de/msekg/174677574236227	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 27	Interdisciplinary Centre for Advanced Materials Simulation	PersonRole 27			
https://purls.helmholtz-metadaten.de/msekg/174677574236228	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 28	Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes	PersonRole 28			
https://purls.helmholtz-metadaten.de/msekg/174677574236229	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 29	Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes	PersonRole 29			
https://purls.helmholtz-metadaten.de/msekg/174677574236230	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 30	Max Planck Institute for Iron Research	PersonRole 30			
https://purls.helmholtz-metadaten.de/msekg/174677574236231	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 31	Fraunhofer Institute for Microstructure of Materials and Systems	PersonRole 31			
https://purls.helmholtz-metadaten.de/msekg/174677574236232	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 32	Institute of Materials Science and Engineering	PersonRole 32			
https://purls.helmholtz-metadaten.de/msekg/174677574236233	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 33	Department of Computer Science	PersonRole 33			
https://purls.helmholtz-metadaten.de/msekg/174677574236234	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 34	Leibniz Institute for Materials Engineering	PersonRole 34			
https://purls.helmholtz-metadaten.de/msekg/174677574236235	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 35	National Metrology Institute of Germany	PersonRole 35			
https://purls.helmholtz-metadaten.de/msekg/174677574236236	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 36	Fraunhofer Institute for Mechanics of Materials	PersonRole 36			
https://purls.helmholtz-metadaten.de/msekg/174677574236237	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 37	Forschungszentrum Jülich-Structure and Function of Materials (IEK2)	PersonRole 37			
https://purls.helmholtz-metadaten.de/msekg/174677574236238	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 38	Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)	PersonRole 38			
https://purls.helmholtz-metadaten.de/msekg/174677574236239	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 39	Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes	PersonRole 39			
https://purls.helmholtz-metadaten.de/msekg/174677574236240	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 40	Max Planck Institute for Iron Research	PersonRole 40			
https://purls.helmholtz-metadaten.de/msekg/174677574236241	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 41	Fraunhofer Institute for Mechanics of Materials	PersonRole 41			
https://purls.helmholtz-metadaten.de/msekg/174677574236242	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 42	Max Planck Institute for Iron Research|Federal Institute For Materials Research and Testing	PersonRole 42			
https://purls.helmholtz-metadaten.de/msekg/174677574236243	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 43	Lehrstuhl für Informatik	PersonRole 43			
https://purls.helmholtz-metadaten.de/msekg/174677574236244	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 44	Karlsruhe Institute of Technology | FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	PersonRole 44			
https://purls.helmholtz-metadaten.de/msekg/174677574236245	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 45	German Research Center for Artificial Intelligence	PersonRole 45			
https://purls.helmholtz-metadaten.de/msekg/174677574236246	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 46	Karlsruhe Institute of Technology|Steinbuch Centre for Computing (SCC)	PersonRole 46			
https://purls.helmholtz-metadaten.de/msekg/174677574236247	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 47	Fraunhofer Institute for Material and Beam Technology	PersonRole 47			
https://purls.helmholtz-metadaten.de/msekg/174677574236248	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 48	Karlsruhe Institute of Technology| Steinbuch Centre for Computing (SCC)	PersonRole 48			
https://purls.helmholtz-metadaten.de/msekg/174677574236249	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 49	Karlsruhe Institute of Technology| Steinbuch Centre for Computing (SCC)	PersonRole 49			
https://purls.helmholtz-metadaten.de/msekg/174677574236250	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 50	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	PersonRole 50			
https://purls.helmholtz-metadaten.de/msekg/174677574236251	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 51	FIZ Karlsruhe - Leibniz Institute for Information Infrastructure	PersonRole 51			
https://purls.helmholtz-metadaten.de/msekg/174677574236252	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 52	Forschungszentrum Jülich-Structure and Function of Materials (IEK2)	PersonRole 52			
https://purls.helmholtz-metadaten.de/msekg/174677574236253	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 53	German Research Center for Artificial Intelligence	PersonRole 53			
https://purls.helmholtz-metadaten.de/msekg/174677574236254	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 54	Forschungszentrum Jülich-Structure and Function of Materials (IEK2)	PersonRole 54			
https://purls.helmholtz-metadaten.de/msekg/174677574236255	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 55	Max Planck Institute for Iron Research	PersonRole 55			
https://purls.helmholtz-metadaten.de/msekg/174677574236256	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 56	Humboldt-Universität zu Berlin	PersonRole 56			
https://purls.helmholtz-metadaten.de/msekg/174677574236257	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 57	Federal Institute For Materials Research and Testing	PersonRole 57			
https://purls.helmholtz-metadaten.de/msekg/174677574236258	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 58	Federal Institute For Materials Research and Testing	PersonRole 58			
https://purls.helmholtz-metadaten.de/msekg/174677574236259	http://purls.helmholtz-metadaten.de/mwo/MWO_0001002	matwerk project process 59	Department of Microsystems Engineering	PersonRole 59			
