#	TYPE contact point role	label	role email	role website	denoted by written name	inheres in
ID	TYPE	A rdfs:label	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/IAO_0000235	I http://purl.obolibrary.org/obo/BFO_0000197 SPLIT=|
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174653615767515	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	IUCRole 15				IUCAgent 15
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174653615767516	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	IUCRole 16				IUCAgent 16
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174653615767517	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	IUCRole 17				IUCAgent 17
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17466859510761	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	Service Process Role 1				Service Process Agent 1
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325281	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 1				InstrumentServiceProductAgent 1
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325282	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 2				InstrumentServiceProductAgent 2
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325283	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 3				InstrumentServiceProductAgent 3
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325284	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 4				InstrumentServiceProductAgent 4
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325285	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 5				InstrumentServiceProductAgent 5
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325286	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 6				InstrumentServiceProductAgent 6
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325287	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 7				InstrumentServiceProductAgent 7
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325288	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000228	InstrumentServiceProductRole 8				InstrumentServiceProductAgent 8
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467100325289	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 1		https://www.desy.de		InstrumentServiceProviderAgent 1
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252810	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 2		https://www.rz.uni-kiel.de/en/our-portfolio/hiperf/hpc		InstrumentServiceProviderAgent 2
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252811	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 3		https://www.fz-juelich.de/en/ias/jsc		InstrumentServiceProviderAgent 3
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252812	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 4		https://www.scc.kit.edu/		InstrumentServiceProviderAgent 4
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252813	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 5		https://www.hzdr.de/db/Cms?pNid=1984&pOid=40983		InstrumentServiceProviderAgent 5
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252814	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 6		https://www.gsi.de/en/work/forschung/appamml/materialforschung/irradiation_facilities		InstrumentServiceProviderAgent 6
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252815	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 7		https://www.ionbeamcenters.Europe/ion-beam-facilities/		InstrumentServiceProviderAgent 7
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174671003252816	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000230	InstrumentServiceProviderRole 8		https://mlz-garching.de/spheres		InstrumentServiceProviderAgent 8
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620941	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 1				Max Planck Institute for Iron Research
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620942	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 2				Institute of Applied Mechanics, Stuttgart Center for Simulation Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620943	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 3				Institute of Applied Mechanics, Stuttgart Center for Simulation Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620944	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 4				Federal Institute For Materials Research and Testing
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620945	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 5				Federal Institute For Materials Research and Testing
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620946	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 6				Institute of Materials Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620947	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 7				Institute of Materials Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620948	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 8				Christian-Albrechts-Universität zu Kiel
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/17467759620949	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 9				Saarland University
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209410	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 10				FIZ Karlsruhe - Leibniz Institute for Information Infrastructure
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209411	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 11				Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209412	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 12				Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209413	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 13				Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209414	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 14				Interdisciplinary Centre for Advanced Materials Simulation
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209415	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 15				Institute for physical metallurgy and materials physics
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209416	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 16				Max Planck Institute for Iron Research
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209417	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 17				Institute for Lightweight Design with Hybrid Systems
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209418	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 18				Institute for Lightweight Design with Hybrid Systems
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209419	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 19				Rechenzentrum der Christian-Albrechts-Universität
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209420	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 20				Institute of Materials Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209421	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 21				Institute of Applied Mechanics
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209422	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 22				Institute of Biology II
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209423	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 23				Department of Microsystems Engineering
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209424	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 24				Fraunhofer Institute for Microstructure of Materials and Systems
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209425	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 25				Fraunhofer Institute for Mechanics of Materials
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209426	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 26				Karlsruhe Institute of Technology| Institute of Engineering Mechanics
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209427	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 27				Interdisciplinary Centre for Advanced Materials Simulation
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209428	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 28				Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209429	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 29				Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209430	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 30				Max Planck Institute for Iron Research
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209431	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 31				Fraunhofer Institute for Microstructure of Materials and Systems
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209432	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 32				Institute of Materials Science and Engineering
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209433	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 33				Department of Computer Science
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209434	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 34				Leibniz Institute for Materials Engineering
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209435	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 35				National Metrology Institute of Germany
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209436	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 36				Fraunhofer Institute for Mechanics of Materials
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209437	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 37				Forschungszentrum Jülich-Structure and Function of Materials (IEK2)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209438	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 38				Forschungszentrum Jülich, Materials Data Science and Informatics (IAS9)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209439	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 39				Materialwissenschaft und Werkstofftechnik an der Universität des Saarlandes
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209440	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 40				Max Planck Institute for Iron Research
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209441	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 41				Fraunhofer Institute for Mechanics of Materials
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209442	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 42				Max Planck Institute for Iron Research|Federal Institute For Materials Research and Testing
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209443	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 43				Lehrstuhl für Informatik
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209444	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 44				Karlsruhe Institute of Technology | FIZ Karlsruhe - Leibniz Institute for Information Infrastructure
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209445	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 45				German Research Center for Artificial Intelligence
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209446	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 46				Karlsruhe Institute of Technology|Steinbuch Centre for Computing (SCC)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209447	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 47				Fraunhofer Institute for Material and Beam Technology
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209448	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 48				Karlsruhe Institute of Technology| Steinbuch Centre for Computing (SCC)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209449	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 49				Karlsruhe Institute of Technology| Steinbuch Centre for Computing (SCC)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209450	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 50				FIZ Karlsruhe - Leibniz Institute for Information Infrastructure
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209451	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 51				FIZ Karlsruhe - Leibniz Institute for Information Infrastructure
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209452	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 52				Forschungszentrum Jülich-Structure and Function of Materials (IEK2)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209453	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 53				German Research Center for Artificial Intelligence
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209454	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 54				Forschungszentrum Jülich-Structure and Function of Materials (IEK2)
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209455	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 55				Max Planck Institute for Iron Research
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209456	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 56				Humboldt-Universität zu Berlin
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209457	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 57				Federal Institute For Materials Research and Testing
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209458	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 58				Federal Institute For Materials Research and Testing
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209459	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 59				Department of Microsystems Engineering
https://nfdi.fiz-karlsruhe.de/matwerk/msekg/174677596209460	https://nfdi.fiz-karlsruhe.de/ontology/NFDI_0000118	PersonRole 60				FIZ Karlsruhe - Leibniz Institute for Information Infrastructure
